epoch,loss,lr,timestamp
91,0.544680,0.29247304,1772912970.0956473
92,0.541080,0.29228533,1772913033.3700426
93,0.547897,0.29209537,1772913096.6709177
94,0.541758,0.29190317,1772913159.9157982
95,0.534298,0.29170872,1772913223.1535254
96,0.539001,0.29151202,1772913286.370648
97,0.541979,0.29131309,1772913349.65359
98,0.542822,0.29111193,1772913412.9626973
99,0.537539,0.29090853,1772913476.3976662
100,0.535721,0.29070291,1772913539.5010486
101,0.553746,0.29049506,1772913602.9638116
102,0.528853,0.29028498,1772913666.2857928
103,0.529306,0.29007269,1772913729.5472803
104,0.533530,0.28985819,1772913792.804361
105,0.531239,0.28964147,1772913855.992794
106,0.542644,0.28942255,1772913919.1635697
107,0.537513,0.28920142,1772913982.3207626
108,0.536452,0.28897808,1772914045.543528
109,0.538689,0.28875256,1772914108.7218192
110,0.535169,0.28852483,1772914171.7715979
111,0.542811,0.28829492,1772914235.153269
112,0.534520,0.28806282,1772914298.4172633
113,0.520049,0.28782853,1772914362.145754
114,0.534251,0.28759207,1772914425.8615985
115,0.538167,0.28735343,1772914489.576364
116,0.529816,0.28711261,1772914553.4091353
117,0.534712,0.28686963,1772914617.2996488
118,0.533838,0.28662449,1772914681.1881375
119,0.524299,0.28637718,1772914745.1043541
120,0.533826,0.28612772,1772914808.8332381
121,0.521817,0.28587611,1772914873.1033075
122,0.530551,0.28562234,1772914936.991411
123,0.529884,0.28536643,1772915001.004607
124,0.531710,0.28510838,1772915064.934709
125,0.527068,0.28484820,1772915128.7848449
126,0.536374,0.28458588,1772915192.7277436
127,0.526944,0.28432143,1772915256.8490212
128,0.521536,0.28405486,1772915320.7521226
129,0.524295,0.28378617,1772915384.7512565
130,0.521753,0.28351537,1772915448.64775
131,0.527513,0.28324245,1772915512.7436516
132,0.523167,0.28296742,1772915576.5548105
133,0.525746,0.28269029,1772915640.5434237
134,0.526965,0.28241107,1772915704.5444248
135,0.526692,0.28212975,1772915768.6322174
136,0.523587,0.28184634,1772915832.7304556
137,0.527268,0.28156084,1772915896.5817673
138,0.516681,0.28127327,1772915960.8267581
139,0.522283,0.28098362,1772916024.8326423
140,0.518315,0.28069190,1772916088.9505107
141,0.511980,0.28039811,1772916153.0241196
142,0.524555,0.28010226,1772916216.8637989
143,0.513207,0.27980435,1772916280.801842
144,0.518355,0.27950438,1772916344.8120182
145,0.519927,0.27920238,1772916408.6302545
146,0.513680,0.27889832,1772916472.4093442
147,0.512532,0.27859223,1772916536.2977061
148,0.521776,0.27828411,1772916600.1390386
149,0.516687,0.27797395,1772916664.317807
150,0.517716,0.27766178,1772916728.0537908
151,0.525552,0.27734758,1772916792.456935
152,0.524298,0.27703137,1772916856.3106248
153,0.511104,0.27671315,1772916920.1542237
154,0.515367,0.27639293,1772916984.087778
155,0.518719,0.27607071,1772917048.058764
156,0.506505,0.27574649,1772917111.7909446
157,0.509659,0.27542029,1772917175.8375797
158,0.511142,0.27509210,1772917240.08581
159,0.505886,0.27476194,1772917304.3584507
160,0.518077,0.27442980,1772917368.1487591
161,0.516619,0.27409569,1772917432.4626358
162,0.509707,0.27375962,1772917496.3583796
163,0.516837,0.27342160,1772917560.292254
164,0.515163,0.27308162,1772917624.17582
165,0.505327,0.27273970,1772917688.0075853
166,0.514455,0.27239583,1772917751.8137794
167,0.508385,0.27205003,1772917815.7365499
168,0.508364,0.27170230,1772917879.8811154
169,0.511493,0.27135264,1772917943.8728886
170,0.508310,0.27100107,1772918007.6497567
171,0.513579,0.27064758,1772918071.886368
172,0.509565,0.27029219,1772918135.792635
173,0.511785,0.26993489,1772918199.654609
174,0.501288,0.26957569,1772918263.6808348
175,0.509437,0.26921461,1772918327.7773662
176,0.505975,0.26885164,1772918391.7953372
177,0.513345,0.26848679,1772918455.8310544
178,0.502417,0.26812006,1772918519.7490737
179,0.513126,0.26775147,1772918583.6485102
180,0.505292,0.26738102,1772918647.3475986
181,0.509273,0.26700871,1772918711.47346
182,0.507883,0.26663455,1772918775.5614793
183,0.491357,0.26625854,1772918839.5035734
184,0.510510,0.26588070,1772918903.451038
185,0.505449,0.26550102,1772918967.5848606
186,0.508281,0.26511952,1772919031.7616954
187,0.494885,0.26473619,1772919095.7560542
188,0.501186,0.26435106,1772919159.916034
189,0.506010,0.26396411,1772919223.911508
190,0.501940,0.26357536,1772919287.668881
191,0.502532,0.26318482,1772919351.8167129
192,0.496305,0.26279248,1772919416.1326253
193,0.509818,0.26239836,1772919480.3752956
194,0.501651,0.26200247,1772919544.6907783
195,0.492579,0.26160480,1772919608.4806545
196,0.504051,0.26120537,1772919672.3882926
197,0.490262,0.26080418,1772919736.316619
198,0.502964,0.26040124,1772919800.489663
199,0.501889,0.25999655,1772919864.438388
200,0.502896,0.25959012,1772919928.3199832
201,0.493979,0.25918196,1772919992.5163825
202,0.500555,0.25877207,1772920056.3225694
203,0.489301,0.25836046,1772920120.28889
204,0.494153,0.25794714,1772920184.212847
205,0.495106,0.25753211,1772920248.204838
206,0.492349,0.25711538,1772920312.29475
207,0.491835,0.25669696,1772920376.3703425
208,0.491726,0.25627685,1772920440.388117
209,0.484389,0.25585506,1772920504.4264069
210,0.492680,0.25543159,1772920568.6433308
211,0.491472,0.25500646,1772920632.7454255
212,0.498050,0.25457967,1772920696.8364754
213,0.497119,0.25415122,1772920760.9987967
214,0.488313,0.25372113,1772920824.8118775
215,0.493563,0.25328939,1772920889.0678823
216,0.495127,0.25285603,1772920952.9796934
217,0.487724,0.25242103,1772921016.8873997
218,0.483086,0.25198442,1772921080.8004458
219,0.496699,0.25154619,1772921144.765638
220,0.485871,0.25110636,1772921208.6093948
221,0.496347,0.25066493,1772921272.7237453
222,0.486917,0.25022191,1772921337.3948162
223,0.484012,0.24977730,1772921401.6182475
224,0.472488,0.24933111,1772921465.618544
225,0.483588,0.24888335,1772921529.6666956
226,0.494068,0.24843403,1772921593.6252534
227,0.490125,0.24798316,1772921657.6041248
228,0.491329,0.24753073,1772921721.6023357
229,0.483901,0.24707676,1772921785.6544428
230,0.489832,0.24662126,1772921849.6108606
231,0.475760,0.24616423,1772921914.0796843
232,0.469990,0.24570567,1772921977.9757838
233,0.483066,0.24524561,1772922041.9979012
234,0.481365,0.24478403,1772922106.0180757
235,0.479542,0.24432096,1772922169.9609246
236,0.477363,0.24385640,1772922234.012119
237,0.482647,0.24339035,1772922297.888232
238,0.482317,0.24292283,1772922361.8505378
239,0.469841,0.24245383,1772922425.8590133
240,0.475534,0.24198338,1772922489.6509433
241,0.488341,0.24151147,1772922554.0093884
242,0.477991,0.24103811,1772922618.059174
243,0.474875,0.24056331,1772922681.546864
244,0.475729,0.24008708,1772922745.5287213
245,0.475783,0.23960943,1772922809.6554177
246,0.474745,0.23913036,1772922873.7015605
247,0.470998,0.23864988,1772922937.5724
248,0.471554,0.23816799,1772923001.5626388
249,0.473984,0.23768472,1772923065.6468716
250,0.470943,0.23720005,1772923129.510505
251,0.482742,0.23671401,1772923193.8107464
252,0.469088,0.23622660,1772923257.773895
253,0.466745,0.23573782,1772923321.707381
254,0.467829,0.23524769,1772923385.7073808
255,0.477347,0.23475621,1772923449.6882362
256,0.470226,0.23426338,1772923514.0215986
257,0.467198,0.23376923,1772923578.3463933
258,0.471261,0.23327375,1772923642.3171513
259,0.466540,0.23277695,1772923706.3085923
260,0.466317,0.23227885,1772923770.1668978
261,0.471700,0.23177944,1772923834.5704274
262,0.473712,0.23127874,1772923898.4450288
263,0.458255,0.23077676,1772923962.4229026
264,0.467716,0.23027350,1772924026.0511837
265,0.463757,0.22976897,1772924090.4042125
266,0.470153,0.22926317,1772924154.3698921
267,0.456055,0.22875613,1772924218.4446182
268,0.469356,0.22824783,1772924282.394787
269,0.459990,0.22773830,1772924346.4756014
270,0.461211,0.22722755,1772924410.152373
271,0.465631,0.22671557,1772924474.3902407
272,0.456764,0.22620237,1772924538.3549182
273,0.462067,0.22568797,1772924602.361351
274,0.472953,0.22517238,1772924666.223516
275,0.453860,0.22465560,1772924730.1913352
276,0.468355,0.22413763,1772924794.167911
277,0.463261,0.22361849,1772924858.4317722
278,0.454516,0.22309819,1772924922.3662722
279,0.455754,0.22257674,1772924986.6300976
280,0.467267,0.22205413,1772925050.8368282
281,0.462665,0.22153039,1772925115.07896
282,0.458662,0.22100551,1772925179.046548
283,0.463860,0.22047951,1772925243.3055644
284,0.460893,0.21995240,1772925306.5985825
285,0.456482,0.21942418,1772925370.545388
286,0.459935,0.21889486,1772925434.5294693
287,0.451792,0.21836446,1772925498.501224
288,0.454462,0.21783297,1772925562.4907095
289,0.453325,0.21730041,1772925626.5777593
290,0.455366,0.21676678,1772925690.4475133
291,0.450851,0.21623210,1772925754.6168244
292,0.447540,0.21569638,1772925818.652542
293,0.457863,0.21515961,1772925882.4666293
294,0.452056,0.21462181,1772925946.4024231
295,0.443973,0.21408299,1772926010.3747082
296,0.458020,0.21354316,1772926074.3611825
297,0.442117,0.21300232,1772926138.4970083
298,0.454737,0.21246049,1772926202.502313
299,0.457560,0.21191767,1772926266.6722248
300,0.439666,0.21137387,1772926330.521244
301,0.443220,0.21082910,1772926394.6374927
302,0.444040,0.21028336,1772926458.1305134
303,0.448845,0.20973668,1772926522.0502913
304,0.449443,0.20918904,1772926586.5532699
305,0.444561,0.20864048,1772926650.5518668
306,0.444303,0.20809098,1772926714.9691021
307,0.450638,0.20754057,1772926778.9157364
308,0.434635,0.20698925,1772926842.8749666
309,0.451807,0.20643702,1772926907.175358
310,0.441917,0.20588390,1772926970.9611776
311,0.448869,0.20532990,1772927035.1666782
312,0.436680,0.20477503,1772927099.1282723
313,0.444845,0.20421929,1772927163.1309333
314,0.444570,0.20366269,1772927227.239918
315,0.437093,0.20310524,1772927291.821267
316,0.436063,0.20254695,1772927355.7831948
317,0.439525,0.20198783,1772927419.6476414
318,0.435079,0.20142789,1772927483.5940197
319,0.442912,0.20086714,1772927547.6543596
320,0.430713,0.20030558,1772927611.054295
321,0.432580,0.19974323,1772927675.3689804
322,0.435320,0.19918009,1772927739.2842462
323,0.434859,0.19861617,1772927803.2919328
324,0.431059,0.19805148,1772927867.3362904
325,0.434013,0.19748603,1772927931.6340199
326,0.441380,0.19691983,1772927995.7812343
327,0.438553,0.19635289,1772928059.8267858
328,0.435537,0.19578522,1772928123.7095344
329,0.436208,0.19521682,1772928187.6926801
330,0.431398,0.19464771,1772928251.466353
331,0.424665,0.19407789,1772928315.7957196
332,0.430453,0.19350738,1772928379.8668315
333,0.436734,0.19293618,1772928443.8570337
334,0.427268,0.19236429,1772928507.8000019
335,0.420360,0.19179174,1772928571.7635005
336,0.433262,0.19121853,1772928635.7165534
337,0.426053,0.19064466,1772928699.6166964
338,0.426050,0.19007016,1772928763.5733998
339,0.426516,0.18949501,1772928827.5697124
340,0.417776,0.18891925,1772928891.4285247
341,0.427798,0.18834287,1772928954.856113
342,0.420125,0.18776588,1772929018.7971327
343,0.417048,0.18718829,1772929082.8226845
344,0.420979,0.18661012,1772929146.7677512
345,0.421425,0.18603137,1772929210.6525445
346,0.422228,0.18545205,1772929274.5395157
347,0.423477,0.18487217,1772929338.419905
348,0.423227,0.18429173,1772929402.3734047
349,0.415661,0.18371076,1772929466.5795274
350,0.412838,0.18312925,1772929530.0305345
351,0.413405,0.18254721,1772929594.6224945
352,0.416002,0.18196466,1772929658.857836
353,0.412095,0.18138161,1772929722.7959511
354,0.413760,0.18079806,1772929786.8280947
355,0.409073,0.18021403,1772929851.2566762
356,0.413234,0.17962951,1772929915.2734463
357,0.412970,0.17904453,1772929979.1716566
358,0.414367,0.17845909,1772930043.2244983
359,0.411694,0.17787319,1772930106.6125922
360,0.410828,0.17728686,1772930170.4970794
361,0.411248,0.17670010,1772930234.790736
362,0.409366,0.17611291,1772930298.8727746
363,0.410147,0.17552531,1772930363.1461947
364,0.416194,0.17493731,1772930427.4994204
365,0.407721,0.17434891,1772930491.5260851
366,0.411754,0.17376012,1772930555.9038677
367,0.407892,0.17317097,1772930619.829098
368,0.400972,0.17258144,1772930683.79493
369,0.406953,0.17199156,1772930747.8709755
370,0.410663,0.17140133,1772930811.6435988
371,0.404464,0.17081076,1772930875.7457826
372,0.406380,0.17021986,1772930939.5483146
373,0.407351,0.16962865,1772931003.4676106
374,0.405418,0.16903712,1772931067.7224407
375,0.396708,0.16844529,1772931131.688831
376,0.406662,0.16785317,1772931195.618845
377,0.403424,0.16726077,1772931259.7731194
378,0.407952,0.16666809,1772931323.9800322
379,0.399583,0.16607515,1772931387.540916
380,0.396134,0.16548196,1772931451.2789729
381,0.393903,0.16488852,1772931515.5563333
382,0.392865,0.16429485,1772931579.5407712
383,0.394005,0.16370095,1772931643.5286486
384,0.387852,0.16310683,1772931708.1818511
385,0.395717,0.16251251,1772931771.9073784
386,0.393360,0.16191799,1772931835.5943115
387,0.392258,0.16132328,1772931899.682666
388,0.395143,0.16072839,1772931963.4323425
389,0.390271,0.16013333,1772932027.4834218
390,0.396806,0.15953811,1772932091.3109028
391,0.388419,0.15894274,1772932155.4697084
392,0.391080,0.15834723,1772932219.3425376
393,0.393400,0.15775158,1772932283.3550975
394,0.385737,0.15715582,1772932347.4157274
395,0.383287,0.15655994,1772932411.5392497
396,0.385797,0.15596396,1772932475.6348882
397,0.388086,0.15536788,1772932539.5143962
398,0.392000,0.15477172,1772932602.688052
399,0.383022,0.15417548,1772932666.9929242
400,0.384872,0.15357918,1772932730.8028212
401,0.377938,0.15298282,1772932795.0661266
402,0.384979,0.15238641,1772932859.1891131
403,0.384385,0.15178997,1772932923.1760926
404,0.380232,0.15119349,1772932987.30184
405,0.378822,0.15059700,1772933051.3717365
406,0.381889,0.15000050,1772933115.3977728
407,0.378829,0.14940400,1772933179.3203392
408,0.377488,0.14880751,1772933243.2772603
409,0.370802,0.14821103,1772933307.5469317
410,0.376918,0.14761459,1772933371.3093338
411,0.377828,0.14701818,1772933435.519673
412,0.371805,0.14642182,1772933499.4819329
413,0.376859,0.14582552,1772933563.4297044
414,0.377035,0.14522928,1772933626.5425694
415,0.375629,0.14463312,1772933690.4338315
416,0.367987,0.14403704,1772933754.6545618
417,0.368402,0.14344106,1772933818.5030005
418,0.370421,0.14284518,1772933882.8481102
419,0.367838,0.14224942,1772933946.8387287
420,0.373171,0.14165377,1772934010.687334
421,0.367580,0.14105826,1772934074.9989247
422,0.367112,0.14046289,1772934139.2448478
423,0.364302,0.13986767,1772934203.2775612
424,0.357277,0.13927261,1772934267.7532575
425,0.364493,0.13867772,1772934331.7518268
426,0.359692,0.13808301,1772934395.8394504
427,0.371986,0.13748849,1772934459.7945182
428,0.363373,0.13689417,1772934523.8240576
429,0.363810,0.13630005,1772934587.7801104
430,0.358974,0.13570615,1772934650.737505
431,0.361207,0.13511248,1772934714.9441106
432,0.355789,0.13451904,1772934778.8924751
433,0.359987,0.13392585,1772934842.8536937
434,0.358872,0.13333291,1772934906.7076802
435,0.352858,0.13274023,1772934970.737087
436,0.357776,0.13214783,1772935034.8372712
437,0.352910,0.13155571,1772935098.8956106
438,0.358193,0.13096388,1772935162.9421015
439,0.357648,0.13037235,1772935226.8940642
440,0.351286,0.12978114,1772935291.3715901
441,0.353922,0.12919024,1772935356.3091724
442,0.351230,0.12859967,1772935420.3596754
443,0.352518,0.12800944,1772935484.3851209
444,0.348671,0.12741956,1772935547.6457574
445,0.348019,0.12683003,1772935611.5137718
446,0.347623,0.12624088,1772935675.5717745
447,0.351948,0.12565209,1772935739.5791037
448,0.343408,0.12506369,1772935803.5427904
449,0.342140,0.12447569,1772935867.5832045
450,0.352155,0.12388809,1772935931.5037072
451,0.344965,0.12330090,1772935995.7633297
452,0.344493,0.12271414,1772936059.792664
453,0.343252,0.12212781,1772936124.0410733
454,0.337255,0.12154191,1772936188.3906898
455,0.336663,0.12095647,1772936252.39113
456,0.344325,0.12037149,1772936316.5511522
457,0.346444,0.11978697,1772936380.4378705
458,0.345600,0.11920294,1772936443.407457
459,0.336870,0.11861939,1772936507.3724499
460,0.337832,0.11803634,1772936571.240375
461,0.339501,0.11745379,1772936635.4611204
462,0.336604,0.11687175,1772936699.4700308
463,0.337747,0.11629024,1772936763.4815793
464,0.335150,0.11570927,1772936827.6387818
465,0.328626,0.11512883,1772936891.7776248
466,0.327784,0.11454895,1772936955.7219162
467,0.330271,0.11396963,1772937019.7728138
468,0.333798,0.11339088,1772937084.0523348
469,0.329051,0.11281271,1772937148.1983202
470,0.329899,0.11223512,1772937211.9203525
471,0.327580,0.11165813,1772937274.983828
472,0.333202,0.11108175,1772937338.7048278
473,0.327306,0.11050599,1772937402.4122622
474,0.326636,0.10993084,1772937466.2573948
475,0.331400,0.10935634,1772937529.9767513
476,0.326744,0.10878247,1772937593.7345104
477,0.326877,0.10820926,1772937657.5433614
478,0.325694,0.10763671,1772937721.2911308
479,0.321799,0.10706482,1772937785.0811112
480,0.321247,0.10649362,1772937848.7354953
481,0.319588,0.10592311,1772937912.6731355
482,0.326922,0.10535329,1772937976.3299582
483,0.322556,0.10478418,1772938039.2720814
484,0.320807,0.10421578,1772938102.8165112
485,0.315697,0.10364811,1772938166.6275463
486,0.316212,0.10308117,1772938230.2285156
487,0.313300,0.10251497,1772938293.9066505
488,0.320000,0.10194952,1772938357.6250691
489,0.312148,0.10138483,1772938421.5324633
490,0.313779,0.10082091,1772938485.150809
491,0.318582,0.10025777,1772938549.1385434
492,0.317270,0.09969542,1772938612.7816882
493,0.313907,0.09913386,1772938676.3798258
494,0.308498,0.09857311,1772938738.9643362
495,0.309163,0.09801317,1772938802.6541739
496,0.313108,0.09745405,1772938866.282764
497,0.310180,0.09689576,1772938929.8819666
498,0.311628,0.09633831,1772938993.5466769
499,0.311416,0.09578171,1772939057.4936059
500,0.307051,0.09522597,1772939121.0610645
501,0.303648,0.09467110,1772939184.9847722
502,0.304600,0.09411710,1772939248.6643891
503,0.301695,0.09356398,1772939312.3126388
504,0.305659,0.09301175,1772939376.1347938
505,0.303449,0.09246043,1772939438.974989
506,0.309658,0.09191002,1772939503.0251615
507,0.303407,0.09136052,1772939566.7166636
508,0.303466,0.09081196,1772939630.3574889
509,0.297470,0.09026432,1772939694.0821514
510,0.300608,0.08971764,1772939757.585169
511,0.296780,0.08917190,1772939821.4959981
512,0.300033,0.08862713,1772939885.1786988
513,0.298448,0.08808333,1772939948.8592997
514,0.295615,0.08754051,1772940012.532475
515,0.296162,0.08699868,1772940076.0057366
516,0.294290,0.08645784,1772940139.627036
517,0.298601,0.08591801,1772940202.24759
518,0.303251,0.08537919,1772940266.08898
519,0.291812,0.08484139,1772940329.8020613
520,0.288507,0.08430462,1772940393.2758396
521,0.298398,0.08376890,1772940457.1634164
522,0.293355,0.08323422,1772940520.9815154
523,0.286037,0.08270059,1772940584.6047134
524,0.289730,0.08216803,1772940648.2824252
525,0.285940,0.08163654,1772940711.9819667
526,0.290569,0.08110614,1772940775.6609797
527,0.291849,0.08057682,1772940838.2357063
528,0.288874,0.08004860,1772940901.9816747
529,0.288163,0.07952149,1772940965.7509122
530,0.286745,0.07899549,1772941029.278871
531,0.281101,0.07847061,1772941093.2435138
532,0.279444,0.07794687,1772941156.8522067
533,0.279807,0.07742426,1772941220.6335068
534,0.284361,0.07690281,1772941284.4089973
535,0.282302,0.07638251,1772941348.1353521
536,0.276087,0.07586337,1772941411.7754471
537,0.273948,0.07534540,1772941475.47837
538,0.277279,0.07482862,1772941538.029122
539,0.277438,0.07431303,1772941601.8546882
540,0.269025,0.07379863,1772941665.3043282
541,0.273056,0.07328543,1772941729.317506
542,0.278679,0.07277345,1772941793.0581734
543,0.277005,0.07226270,1772941856.7203274
544,0.274921,0.07175317,1772941920.395864
545,0.275242,0.07124487,1772941984.0811822
546,0.268188,0.07073783,1772942047.7338288
547,0.271861,0.07023203,1772942111.531846
548,0.269421,0.06972750,1772942175.164396
549,0.271923,0.06922424,1772942237.7752714
550,0.265369,0.06872226,1772942301.2391226
551,0.265976,0.06822156,1772942365.4721615
552,0.263199,0.06772215,1772942429.310927
553,0.264776,0.06722405,1772942492.9058418
554,0.266064,0.06672725,1772942556.5192218
555,0.267562,0.06623177,1772942620.37411
556,0.264737,0.06573762,1772942684.5564215
557,0.262490,0.06524479,1772942748.6071568
558,0.260525,0.06475331,1772942811.1367228
559,0.256902,0.06426318,1772942875.6304324
560,0.251574,0.06377440,1772942936.6985805
561,0.263922,0.06328699,1772943002.0653143
562,0.258385,0.06280095,1772943066.072128
563,0.257262,0.06231628,1772943129.5314655
564,0.260131,0.06183301,1772943193.810653
565,0.253488,0.06135112,1772943257.2329352
566,0.259615,0.06087064,1772943320.9006972
567,0.251855,0.06039157,1772943384.4885573
568,0.251365,0.05991392,1772943448.1717477
569,0.250257,0.05943769,1772943511.7967122
570,0.250930,0.05896289,1772943574.3674176
571,0.248365,0.05848953,1772943638.3540342
572,0.252703,0.05801762,1772943702.0027544
573,0.248517,0.05754717,1772943765.777229
574,0.250011,0.05707817,1772943829.418786
575,0.243902,0.05661065,1772943892.9503655
576,0.248852,0.05614460,1772943956.546536
577,0.253737,0.05568004,1772944019.93047
578,0.243672,0.05521697,1772944083.6710305
579,0.247441,0.05475539,1772944147.3913844
580,0.240120,0.05429533,1772944210.8530226
581,0.238370,0.05383677,1772944274.976204
582,0.242620,0.05337974,1772944338.6181529
583,0.241010,0.05292424,1772944402.4852107
584,0.241822,0.05247027,1772944466.1539383
585,0.236808,0.05201784,1772944529.8648543
586,0.237821,0.05156697,1772944593.5354893
587,0.242357,0.05111765,1772944657.2029433
588,0.233938,0.05066989,1772944720.854021
589,0.234800,0.05022370,1772944784.648046
590,0.237772,0.04977909,1772944846.8554397
591,0.231957,0.04933607,1772944911.1753702
592,0.236122,0.04889464,1772944974.7635617
593,0.229663,0.04845481,1772945038.404283
594,0.233172,0.04801658,1772945101.9335496
595,0.231648,0.04757997,1772945165.6256602
596,0.229230,0.04714497,1772945229.2300472
597,0.228915,0.04671161,1772945293.1602845
598,0.226735,0.04627987,1772945356.9095871
599,0.230730,0.04584978,1772945420.8270752
600,0.225783,0.04542133,1772945484.2115397
601,0.226549,0.04499454,1772945548.104032
602,0.230684,0.04456941,1772945610.6702137
603,0.220819,0.04414594,1772945674.5782092
604,0.224887,0.04372415,1772945738.2210128
605,0.222921,0.04330404,1772945801.8601902
606,0.222677,0.04288562,1772945865.573923
607,0.222843,0.04246889,1772945929.3935401
608,0.223499,0.04205386,1772945993.1304195
609,0.219457,0.04164054,1772946056.6924987
610,0.222734,0.04122893,1772946120.3092825
611,0.220997,0.04081904,1772946184.339647
612,0.219586,0.04041088,1772946248.3157253
613,0.217037,0.04000445,1772946310.8584082
614,0.215018,0.03959976,1772946374.5258265
615,0.216952,0.03919682,1772946438.260506
616,0.212999,0.03879563,1772946501.978887
617,0.214562,0.03839620,1772946565.6458716
618,0.215618,0.03799853,1772946629.629169
619,0.210992,0.03760264,1772946693.2418416
620,0.211613,0.03720852,1772946756.918502
621,0.207753,0.03681618,1772946820.8224678
622,0.207612,0.03642564,1772946884.9283452
623,0.207231,0.03603689,1772946948.6037245
624,0.205639,0.03564994,1772947011.2975228
625,0.206455,0.03526481,1772947074.9594386
626,0.207273,0.03488148,1772947139.2428029
627,0.206437,0.03449998,1772947202.947426
628,0.206842,0.03412030,1772947266.644636
629,0.201561,0.03374246,1772947329.1482372
630,0.203771,0.03336645,1772947392.693516
631,0.201253,0.03299229,1772947456.5893204
632,0.199022,0.03261998,1772947520.2553334
633,0.197874,0.03224953,1772947584.0487297
634,0.200639,0.03188094,1772947647.7517822
635,0.196260,0.03151421,1772947711.5330813
636,0.195577,0.03114936,1772947775.4258425
637,0.194497,0.03078639,1772947838.187952
638,0.198060,0.03042531,1772947902.6639354
639,0.194081,0.03006611,1772947965.222797
640,0.192726,0.02970881,1772948029.4559202
641,0.189192,0.02935342,1772948093.4100142
